#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2021 01 01 22 26 999 99.0 99.0  0.93  7.69  4.19 157 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 01 22 56 999 99.0 99.0  0.94  3.57  4.03  91 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 01 23 26 999 99.0 99.0  0.94  3.85  4.09  87 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 01 23 56 999 99.0 99.0  0.99  8.33  4.14 149 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 00 26 999 99.0 99.0  1.08  4.00  4.00  91 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 00 56 999 99.0 99.0  1.07  4.00  4.05  98 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 01 26 999 99.0 99.0  1.16  4.17  4.04  92 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 01 56 999 99.0 99.0  1.19  4.17  4.09 102 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 02 26 999 99.0 99.0  1.26  4.35  4.25 100 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 02 56 999 99.0 99.0  1.37  4.55  4.37 104 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 03 26 999 99.0 99.0  1.44  5.00  4.38 102 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 03 56 999 99.0 99.0  1.40  4.76  4.43 105 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 04 26 999 99.0 99.0  1.38  4.76  4.58 102 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 04 56 999 99.0 99.0  1.39  5.26  4.67 104 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 05 26 999 99.0 99.0  1.42  5.56  4.70 104 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 05 56 999 99.0 99.0  1.60  5.56  5.04 108 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 06 26 999 99.0 99.0  1.65  5.88  5.28 122 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 06 56 999 99.0 99.0  1.81  6.67  5.36 133 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 07 26 999 99.0 99.0  1.98  6.67  5.63 132 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 07 56 999 99.0 99.0  1.89  6.67  5.58 133 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 08 26 999 99.0 99.0  1.83  6.25  5.55 126 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 08 56 999 99.0 99.0  1.79  6.67  5.58 129 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 09 26 999 99.0 99.0  1.64  6.67  5.48 128 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 09 56 999 99.0 99.0  1.55  6.25  5.26 125 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 10 26 999 99.0 99.0  1.55  6.25  5.38 126 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 10 56 999 99.0 99.0  1.51  6.67  5.26 123 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 11 26 999 99.0 99.0  1.61  6.67  5.22 128 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 11 56 999 99.0 99.0  1.57  6.25  4.95 130 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 12 26 999 99.0 99.0  1.67  6.67  4.69 126 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 12 56 999 99.0 99.0  1.63  6.25  4.56 132 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 13 26 999 99.0 99.0  1.59  6.25  4.55 128 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 13 56 999 99.0 99.0  1.51  6.67  4.55 128 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 02 14 26 999 99.0 99.0  1.43  6.67  4.51 129 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 14 56 999 99.0 99.0  1.46  6.67  4.71 128 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 15 26 999 99.0 99.0  1.34  6.67  4.67 136 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 02 15 56 999 99.0 99.0  1.29  6.67  4.73 147 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 16 26 999 99.0 99.0  1.31  6.67  4.81 150 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 16 56 999 99.0 99.0  1.29  7.14  4.58 149 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 02 17 26 999 99.0 99.0  1.39  6.67  4.61 159 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 02 17 56 999 99.0 99.0  1.44  7.69  4.36 149 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 02 18 26 999 99.0 99.0  1.50  3.85  4.40 281 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 02 18 56 999 99.0 99.0  1.44  7.14  4.48 152 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 02 19 26 999 99.0 99.0  1.55  4.35  4.48 285 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 02 19 56 999 99.0 99.0  1.54  4.35  4.45 298 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 02 20 26 999 99.0 99.0  1.41  4.55  4.57 287 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 02 20 56 999 99.0 99.0  1.41  6.67  4.61 164 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 02 21 26 999 99.0 99.0  1.48  4.00  4.60 308 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 02 21 56 999 99.0 99.0  1.41  7.14  4.60 171 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 02 22 26 999 99.0 99.0  1.45  7.14  4.74 173 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 02 22 56 999 99.0 99.0  1.50  7.14  4.66 171 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 02 23 56 999 99.0 99.0  1.49  7.69  4.97 160 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 03 00 26 999 99.0 99.0  1.48  7.69  5.12 160 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 00 56 999 99.0 99.0  1.46  7.14  4.91 173 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 01 26 999 99.0 99.0  1.53  8.33  5.11 170 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 01 56 999 99.0 99.0  1.60  8.33  5.20 173 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 02 26 999 99.0 99.0  1.59  8.33  5.10 171 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 02 56 999 99.0 99.0  1.72  8.33  5.18 166 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 03 26 999 99.0 99.0  1.55  8.33  4.93 175 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 03 03 56 999 99.0 99.0  1.60  8.33  4.88 174 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 03 04 26 999 99.0 99.0  1.54  8.33  4.98 170 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 03 04 56 999 99.0 99.0  1.40  8.33  4.73 173 9999.0 999.0   8.4 999.0 99.0 99.00
2021 01 03 05 26 999 99.0 99.0  1.35  9.09  4.82 161 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 05 56 999 99.0 99.0  1.29  8.33  4.78 168 9999.0 999.0   8.5 999.0 99.0 99.00
2021 01 03 06 26 999 99.0 99.0  1.24  8.33  4.78 170 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 03 06 56 999 99.0 99.0  1.22  7.69  4.34 174 9999.0 999.0   8.6 999.0 99.0 99.00
2021 01 03 07 26 999 99.0 99.0  1.26  8.33  4.48 168 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 03 07 56 999 99.0 99.0  1.29  4.35  4.24   2 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 03 08 26 999 99.0 99.0  1.20  4.35  4.33  11 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 03 08 56 999 99.0 99.0  1.28  4.35  4.39   5 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 03 09 26 999 99.0 99.0  1.22  4.17  4.31   8 9999.0 999.0   8.7 999.0 99.0 99.00
2021 01 03 09 56 999 99.0 99.0  1.22  4.55  4.14  10 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 03 10 26 999 99.0 99.0  1.40  4.35  4.25  14 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 03 10 56 999 99.0 99.0  1.36  4.17  4.13  29 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 03 11 26 999 99.0 99.0  1.38  4.35  4.44  33 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 03 11 56 999 99.0 99.0  1.36  4.55  4.45  35 9999.0 999.0   8.8 999.0 99.0 99.00
2021 01 03 12 26 999 99.0 99.0  1.40  4.55  4.63  36 9999.0 999.0   8.9 999.0 99.0 99.00
2021 01 03 12 56 999 99.0 99.0  1.35  4.76  4.55  45 9999.0 999.0   8.9 999.0 99.0 99.00
2021 01 03 13 26 999 99.0 99.0  1.32  5.00  4.60  56 9999.0 999.0   8.9 999.0 99.0 99.00
2021 01 03 13 56 999 99.0 99.0  1.33  4.76  4.62  57 9999.0 999.0   8.9 999.0 99.0 99.00
2021 01 03 14 26 999 99.0 99.0  1.34  5.00  4.73  59 9999.0 999.0   9.0 999.0 99.0 99.00
2021 01 03 14 56 999 99.0 99.0  1.25  5.00  4.59  59 9999.0 999.0   9.0 999.0 99.0 99.00
2021 01 03 15 26 999 99.0 99.0  1.31  4.76  4.67  59 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 03 15 56 999 99.0 99.0  1.32  5.00  4.60  69 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 03 16 26 999 99.0 99.0  1.33  5.00  4.55  67 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 03 16 56 999 99.0 99.0  1.43  5.26  4.65  67 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 03 17 26 999 99.0 99.0  1.44  5.26  4.58  70 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 03 17 56 999 99.0 99.0  1.45  5.26  4.65  76 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 03 18 26 999 99.0 99.0  1.64  5.56  4.74  73 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 03 18 56 999 99.0 99.0  1.60  5.56  4.75  73 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 03 19 26 999 99.0 99.0  1.79  5.56  4.92  78 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 03 19 56 999 99.0 99.0  1.67  5.88  4.97  77 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 20 26 999 99.0 99.0  1.87  5.56  5.16  77 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 20 56 999 99.0 99.0  1.79  6.25  5.15  80 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 21 26 999 99.0 99.0  1.82  6.25  5.26  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 21 56 999 99.0 99.0  1.89  6.25  5.28  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 22 26 999 99.0 99.0  1.90  7.14  5.29  87 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 22 56 999 99.0 99.0  1.96  6.67  5.19  87 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 23 26 999 99.0 99.0  2.07  6.67  5.27  81 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 03 23 56 999 99.0 99.0  2.05  6.67  5.21  78 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 00 26 999 99.0 99.0  2.13  6.25  5.24  90 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 00 56 999 99.0 99.0  2.30  6.67  5.51  80 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 01 26 999 99.0 99.0  2.16  6.67  5.27  90 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 01 56 999 99.0 99.0  2.34  6.25  5.33  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 02 26 999 99.0 99.0  2.55  7.14  5.41  74 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 02 56 999 99.0 99.0  2.64  7.14  5.46  70 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 03 26 999 99.0 99.0  2.60  7.14  5.51  73 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 03 56 999 99.0 99.0  2.78  7.14  5.74  76 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 04 26 999 99.0 99.0  2.72  7.69  5.85  77 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 04 56 999 99.0 99.0  2.70  7.69  5.83  76 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 05 26 999 99.0 99.0  3.08  7.69  6.14  80 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 05 56 999 99.0 99.0  2.84  7.69  6.06  74 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 06 26 999 99.0 99.0  2.77  7.69  6.13  70 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 06 56 999 99.0 99.0  2.70  7.69  6.02  73 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 07 26 999 99.0 99.0  2.61  7.69  6.10  78 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 07 56 999 99.0 99.0  2.58  7.69  6.01  74 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 08 26 999 99.0 99.0  2.59  7.14  5.96  74 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 08 56 999 99.0 99.0  2.69  7.69  6.14  77 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 09 26 999 99.0 99.0  2.50  7.69  6.08  87 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 09 56 999 99.0 99.0  2.32  7.69  5.96  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 10 26 999 99.0 99.0  2.33  7.69  6.00  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 10 56 999 99.0 99.0  2.27  7.69  5.96  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 11 26 999 99.0 99.0  2.27  7.69  6.02  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 11 56 999 99.0 99.0  2.17  7.69  5.95  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 12 26 999 99.0 99.0  2.30  7.69  6.18  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 12 56 999 99.0 99.0  2.19  7.69  6.00  90 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 13 26 999 99.0 99.0  2.27  7.69  6.09  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 13 56 999 99.0 99.0  1.95  7.69  5.63  91 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 14 26 999 99.0 99.0  2.06  7.69  5.86  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 14 56 999 99.0 99.0  1.87  7.69  5.66  81 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 15 26 999 99.0 99.0  2.00  7.69  6.02  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 15 56 999 99.0 99.0  1.96  7.69  5.83  85 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 16 26 999 99.0 99.0  1.92  7.14  5.59  78 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 16 56 999 99.0 99.0  1.93  7.69  5.66  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 17 26 999 99.0 99.0  1.82  7.69  5.64  87 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 17 56 999 99.0 99.0  1.75  7.69  5.62  83 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 18 26 999 99.0 99.0  1.66  7.69  5.71  88 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 18 56 999 99.0 99.0  1.66  7.14  5.74  76 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 04 19 26 999 99.0 99.0  1.69  7.69  5.86  81 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 19 56 999 99.0 99.0  1.64  7.69  5.80  81 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 20 26 999 99.0 99.0  1.58  7.69  5.83  83 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 20 56 999 99.0 99.0  1.64  7.69  5.83  85 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 21 26 999 99.0 99.0  1.61  7.14  5.87  81 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 21 56 999 99.0 99.0  1.55  7.14  5.81  80 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 22 26 999 99.0 99.0  1.54  7.69  5.95  84 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 22 56 999 99.0 99.0  1.51  7.69  6.04  87 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 23 26 999 99.0 99.0  1.53  9.88  6.15  94 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 04 23 56 999 99.0 99.0  1.58  7.69  6.22  81 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 00 26 999 99.0 99.0  1.73  7.14  6.50  73 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 00 56 999 99.0 99.0  1.67  9.09  6.32  84 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 01 26 999 99.0 99.0  1.73  8.33  6.49  80 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 01 56 999 99.0 99.0  1.84  8.33  6.55  78 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 02 26 999 99.0 99.0  1.81  8.33  6.42  83 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 02 56 999 99.0 99.0  1.85  9.88  6.64  85 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 03 26 999 99.0 99.0  1.88  8.33  6.71  81 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 03 56 999 99.0 99.0  1.84 11.11  6.60  87 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 04 26 999 99.0 99.0  1.77 11.11  6.61  90 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 04 56 999 99.0 99.0  1.83  9.88  6.88  84 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 05 26 999 99.0 99.0  1.88 10.53  7.04  87 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 05 56 999 99.0 99.0  1.72 10.53  6.81  91 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 06 26 999 99.0 99.0  1.66 10.53  6.81  87 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 06 56 999 99.0 99.0  1.78  9.88  7.17  81 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 07 26 999 99.0 99.0  1.70  9.88  6.85  74 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 07 56 999 99.0 99.0  1.75 11.11  7.12  80 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 08 26 999 99.0 99.0  1.84  9.88  7.31  78 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 08 56 999 99.0 99.0  1.74 11.11  7.13  81 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 09 26 999 99.0 99.0  1.88 10.53  7.49  80 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 09 56 999 99.0 99.0  1.89 10.53  7.41  74 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 10 26 999 99.0 99.0  1.91  9.09  7.40  76 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 10 56 999 99.0 99.0  1.92  9.88  7.32  74 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 11 26 999 99.0 99.0  1.87  9.88  7.11  77 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 11 56 999 99.0 99.0  1.73  9.88  6.98  74 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 12 26 999 99.0 99.0  1.74  8.33  6.91  73 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 12 56 999 99.0 99.0  1.72  9.09  6.91  80 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 13 26 999 99.0 99.0  1.65  9.09  6.87  76 9999.0 999.0   9.1 999.0 99.0 99.00
2021 01 05 13 56 999 99.0 99.0  1.54 10.53  6.72  74 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 14 26 999 99.0 99.0  1.67  9.09  6.57  77 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 14 56 999 99.0 99.0  1.57 11.76  6.67  69 9999.0 999.0   9.2 999.0 99.0 99.00
2021 01 05 15 26 999 99.0 99.0  1.56 10.53  6.60  78 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 15 56 999 99.0 99.0  1.47  9.88  6.42  74 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 16 26 999 99.0 99.0  1.46  9.88  6.34  80 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 16 56 999 99.0 99.0  1.48  7.69  6.31  84 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 17 26 999 99.0 99.0  1.41 13.33  6.48  70 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 17 56 999 99.0 99.0  1.42 11.76  6.42  73 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 18 26 999 99.0 99.0  1.54 13.33  6.63  78 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 18 56 999 99.0 99.0  1.55 11.76  6.69  77 9999.0 999.0   9.3 999.0 99.0 99.00
2021 01 05 19 26 999 99.0 99.0  1.47  9.88  6.50  85 9999.0 999.0   9.2 999.0 99.0 99.00
