0,2.75
1,2.75
2,2.72
3,2.7
4,2.68
5,2.65
6,2.63
7,2.6
8,2.58
9,2.56
10,2.54
11,2.52
12,2.5
13,2.48
14,2.46
15,2.44
16,2.42
17,2.4
18,2.38
19,2.36
20,2.33
21,2.31
22,2.29
23,2.27
24,2.25
25,2.24
26,2.23
27,2.24
28,2.25
29,2.27
30,2.3
31,2.33
32,2.39
33,2.45
34,2.52
35,2.61
36,2.7
37,2.8
38,2.9
39,3.01
40,3.11
41,3.22
42,3.34
43,3.45
44,3.57
45,3.68
46,3.8
47,3.91
48,4.01
49,4.11
50,4.21
51,4.31
52,4.39
53,4.48
54,4.55
55,4.62
56,4.7
57,4.75
58,4.8
59,4.84
60,4.86
61,4.89
62,4.88
63,4.87
64,4.85
65,4.81
66,4.77
67,4.71
68,4.64
69,4.56
70,4.48
71,4.39
72,4.29
73,4.18
74,4.09
75,4.01
76,3.93
77,3.89
78,3.85
79,3.83
80,3.84
81,3.84
82,3.88
83,3.92
84,3.97
85,4.04
86,4.11
87,4.19
88,4.27
89,4.35
90,4.42
91,4.48
92,4.52
93,4.57
94,4.59
95,4.6
96,4.61
97,4.58
98,4.55
99,4.51
100,4.45
101,4.4
102,4.33
103,4.26
104,4.19
105,4.12
106,4.05
107,3.97
108,3.89
109,3.82
110,3.74
111,3.67
112,3.6
113,3.52
114,3.45
115,3.38
116,3.31
117,3.24
118,3.17
119,3.1
120,3.04
121,2.97
122,2.91
123,2.84
124,2.78
125,2.73
126,2.67
127,2.63
128,2.59
129,2.55
130,2.53
131,2.5
132,2.49
133,2.48
134,2.47
135,2.47
136,2.46
137,2.46
138,2.46
139,2.46
140,2.46
141,2.46
142,2.46
143,2.45
144,2.45
145,2.45
146,2.45
147,2.45
148,2.45
149,2.45
150,2.45
151,2.44
152,2.44
153,2.44
154,2.44
155,2.44
156,2.43
157,2.43
158,2.43
159,2.42
160,2.42
161,2.41
162,2.4
163,2.4
164,2.38
165,2.37
166,2.35
167,2.33
168,2.31
169,2.28
170,2.25
171,2.22
172,2.18
173,2.14
174,2.09
175,2.05
176,2
177,1.94
178,1.89
179,1.84
180,1.78
181,1.73
182,1.67
183,1.62
184,1.57
185,1.53
186,1.48
187,1.45
188,1.41
189,1.38
190,1.35
191,1.32
192,1.3
193,1.28
194,1.26
195,1.24
196,1.23
197,1.22
198,1.21
199,1.2
200,1.2
201,1.19
202,1.19
203,1.19
204,1.19
205,1.19
206,1.19
207,1.19
208,1.19
209,1.2
210,1.2
211,1.21
212,1.21
213,1.22
214,1.23
215,1.24
216,1.25
217,1.26
218,1.27
219,1.28
220,1.29
221,1.31
222,1.33
223,1.35
224,1.36
225,1.39
226,1.41
227,1.43
228,1.45
229,1.47
230,1.49
231,1.51
232,1.54
233,1.56
234,1.58
235,1.59
236,1.61
237,1.62
238,1.64
239,1.65
240,1.66
241,1.66
242,1.67
243,1.67
244,1.68
245,1.68
246,1.68
247,1.69
248,1.69
249,1.69
250,1.69
251,1.7
252,1.7
253,1.7
254,1.71
255,1.71
256,1.72
257,1.73
258,1.74
259,1.75
260,1.76
261,1.77
262,1.79
263,1.8
264,1.81
265,1.81
266,1.82
267,1.82
268,1.83
269,1.83
270,1.83
271,1.83
272,1.83
273,1.83
274,1.84
275,1.84
276,1.85
277,1.85
278,1.86
279,1.87
280,1.87
281,1.87
282,1.87
283,1.86
284,1.85
285,1.84
286,1.82
287,1.8
288,1.78
289,1.76
290,1.74
291,1.71
292,1.69
293,1.66
294,1.64
295,1.62
296,1.59
297,1.58
298,1.56
299,1.55
300,1.55
301,1.55
302,1.56
303,1.58
304,1.59
305,1.6
306,1.61
307,1.62
308,1.62
309,1.63
310,1.63
311,1.64
312,1.64
313,1.64
314,1.65
315,1.65
316,1.65
317,1.66
318,1.67
319,1.68
320,1.69
321,1.7
322,1.72
323,1.74
324,1.76
325,1.79
326,1.82
327,1.86
328,1.9
329,1.95
330,2.01
331,2.07
332,2.13
333,2.18
334,2.24
335,2.29
336,2.33
337,2.36
338,2.39
339,2.41
340,2.42
341,2.43
342,2.42
343,2.41
344,2.38
345,2.35
346,2.32
347,2.27
348,2.21
349,2.15
350,2.09
351,2.02
352,1.96
353,1.89
354,1.83
355,1.77
356,1.72
357,1.7
358,1.67
359,1.66
360,1.66
361,1.66
362,1.66
363,1.67
364,1.67
365,1.68
366,1.68
367,1.69
368,1.69
369,1.69
370,1.7
371,1.7
372,1.71
373,1.71
374,1.72
375,1.72
376,1.73
377,1.73
378,1.73
379,1.74
380,1.74
381,1.74
382,1.74
383,1.74
384,1.74
385,1.74
386,1.74
387,1.75
388,1.75
389,1.75
390,1.76
391,1.77
392,1.77
393,1.78
394,1.79
395,1.8
396,1.81
397,1.82
398,1.83
399,1.84
400,1.85
401,1.86
402,1.86
403,1.87
404,1.88
405,1.89
406,1.89
407,1.9
408,1.9
409,1.91
410,1.91
411,1.92
412,1.92
413,1.93
414,1.94
415,1.95
416,1.95
417,1.96
418,1.97
419,1.99
420,2
421,2.01
422,2.02
423,2.04
424,2.05
425,2.06
426,2.08
427,2.09
428,2.11
429,2.12
430,2.13
431,2.15
432,2.16
433,2.17
434,2.19
435,2.2
436,2.21
437,2.22
438,2.23
439,2.23
440,2.24
441,2.24
442,2.25
443,2.25
444,2.26
445,2.27
446,2.27
447,2.28
448,2.28
449,2.29
450,2.3
451,2.31
452,2.32
453,2.33
454,2.34
455,2.36
456,2.37
457,2.38
458,2.4
459,2.41
460,2.43
461,2.44
462,2.45
463,2.46
464,2.47
465,2.47
466,2.48
467,2.47
468,2.46
469,2.45
470,2.43
471,2.4
472,2.37
473,2.33
474,2.29
475,2.24
476,2.2
477,2.14
478,2.09
479,2.03
480,1.98
481,1.92
482,1.88
483,1.83
484,1.79
485,1.75
486,1.71
487,1.67
488,1.63
489,1.59
490,1.55
491,1.51
492,1.46
493,1.42
494,1.37
495,1.33
496,1.29
497,1.25
498,1.21
499,1.17
500,1.13
501,1.09
502,1.06
503,1.03
504,0.99
505,0.96
506,0.92
507,0.89
508,0.86
509,0.83
510,0.79
511,0.76
512,0.73
513,0.7
514,0.66
515,0.63
516,0.6
517,0.58
518,0.55
519,0.52
520,0.49
521,0.47
522,0.44
523,0.42
524,0.39
525,0.37
526,0.34
527,0.32
528,0.29
529,0.27
530,0.24
531,0.22
532,0.2
533,0.18
534,0.15
535,0.13
536,0.11
537,0.08
538,0.06
539,0.04
540,0.02
541,0
542,-0.02
543,-0.040581422
544,-0.051200015
545,-0.061892803
546,-0.072696517
547,-0.083647451
548,-0.094781317
549,-0.116133106
550,-0.127736949
551,-0.139625981
552,-0.151527499
553,-0.163301377
554,-0.185140319
555,-0.197172259
556,-0.20948379
557,-0.222301356
558,-0.235755174
559,-0.250155217
560.04,-0.265773281
561.15,-0.282586737
562.32,-0.310656865
563.55,-0.340000266
564.85,-0.37061355
566.21,-0.402483219
567.64,-0.43561893
569.11,-0.469985465
570.57,-0.505503844
572.04,-0.542202565
573.51,-0.569990737
574.97,-0.608738734
576.44,-0.648491732
577.9,-0.67911007
579.37,-0.720423322
580.84,-0.76248991
582.3,-0.795044303
583.77,-0.828151334
585.24,-0.861615118
586.7,-0.895227085
588.17,-0.929057528
589.64,-0.96
591.1,-0.98
592.57,-0.99
594.03,-1.01
595.5,-1.03
596.97,-1.05
598.43,-1.07
599.9,-1.08
601.37,-1.1
602.83,-1.11
604.3,-1.13
605.77,-1.14
607.23,-1.16
608.7,-1.17
610.16,-1.18
611.63,-1.2
613.1,-1.21
614.56,-1.23
616.03,-1.24
617.5,-1.25
618.96,-1.27
620.43,-1.28
621.9,-1.3
623.36,-1.31
624.83,-1.32
626.29,-1.34
627.76,-1.35
629.23,-1.36
630.69,-1.38
632.16,-1.39
633.63,-1.4
635.09,-1.42
636.56,-1.43
638.03,-1.44
639.49,-1.45
