1990,1,1,0,2.7
1990,1,1,1,3.56
1990,1,1,2,4.22
1990,1,1,3,4.52
1990,1,1,4,4.09
1990,1,1,5,3.36
1990,1,1,6,2.69
1990,1,1,7,2.06
1990,1,1,8,1.26
1990,1,1,9,0.43
1990,1,1,10,0.13
1990,1,1,11,0.63
1990,1,1,12,1.74
1990,1,1,13,3.1
1990,1,1,14,4.17
1990,1,1,15,4.64
1990,1,1,16,4.28
1990,1,1,17,3.48
1990,1,1,18,2.1
1990,1,1,19,0.82
1990,1,1,20,-0.38
1990,1,1,21,-1.22
1990,1,1,22,-1.67
1990,1,1,23,-1.4
1990,1,2,0,-0.58
1990,1,2,1,0.61
1990,1,2,2,1.49
1990,1,2,3,2.34
1990,1,2,4,2.79
1990,1,2,5,2.66
1990,1,2,6,1.74
1990,1,2,7,0.66
1990,1,2,8,-0.34
1990,1,2,9,-1.23
1990,1,2,10,-1.69
1990,1,2,11,-1.53
1990,1,2,12,-0.43
1990,1,2,13,0.91
1990,1,2,14,2.26
1990,1,2,15,3.02
1990,1,2,16,3.28
1990,1,2,17,2.97
1990,1,2,18,2.35
1990,1,2,19,1.23
1990,1,2,20,0.17
1990,1,2,21,-0.79
1990,1,2,22,-1.41
1990,1,2,23,-1.45
1990,1,3,0,-0.77
1990,1,3,1,0.34
1990,1,3,2,1.39
1990,1,3,3,2.25
1990,1,3,4,2.97
1990,1,3,5,3.28
1990,1,3,6,2.9
1990,1,3,7,2.01
1990,1,3,8,0.82
1990,1,3,9,-0.1
1990,1,3,10,-0.82
1990,1,3,11,-1.09
1990,1,3,12,-0.81
1990,1,3,13,0.28
1990,1,3,14,1.45
1990,1,3,15,2.48
1990,1,3,16,3.1
1990,1,3,17,3.45
1990,1,3,18,3.2
1990,1,3,19,2.37
1990,1,3,20,1.32
1990,1,3,21,0.32
1990,1,3,22,-0.32
1990,1,3,23,-0.8
1990,1,4,0,-0.66
1990,1,4,1,0.13
1990,1,4,2,1.21
1990,1,4,3,2.35
1990,1,4,4,3.22
1990,1,4,5,3.9
1990,1,4,6,4.14
1990,1,4,7,3.72
1990,1,4,8,2.78
1990,1,4,9,1.84
1990,1,4,10,1.06
1990,1,4,11,0.45
1990,1,4,12,0.07
1990,1,4,13,0.46
1990,1,4,14,1.5
1990,1,4,15,2.66
1990,1,4,16,3.39
1990,1,4,17,3.91
