#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 02 09 22 999 99.0 99.0  1.29  4.17  3.71 306 9999.0 999.0  11.8 999.0 99.0 99.00
2016 01 02 10 22 999 99.0 99.0  1.28  4.00  3.73 307 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 10 52 999 99.0 99.0  1.25  3.85  3.70 309 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 11 22 999 99.0 99.0  1.26  4.35  3.79 326 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 11 52 999 99.0 99.0  1.11  4.17  3.70 323 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 12 22 999 99.0 99.0  1.14  4.35  3.70 338 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 12 52 999 99.0 99.0  1.16  4.55  3.69 347 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 13 22 999 99.0 99.0  1.18  4.17  3.71 334 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 14 22 999 99.0 99.0  1.17  4.35  3.82 337 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 14 52 999 99.0 99.0  1.16  4.17  3.84 328 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 15 22 999 99.0 99.0  1.03  4.17  3.71 333 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 15 52 999 99.0 99.0  0.87  4.35  3.59 352 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 16 22 999 99.0 99.0  0.78  4.35  3.47 351 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 16 52 999 99.0 99.0  0.70  4.17  3.45 358 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 17 22 999 99.0 99.0  0.65  3.85  3.35 351 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 18 22 999 99.0 99.0  0.77  3.33  3.24 276 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 18 52 999 99.0 99.0  0.84  3.45  3.27 285 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 19 22 999 99.0 99.0  0.79  3.33  3.28 278 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 19 52 999 99.0 99.0  0.83  3.45  3.29 281 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 02 20 22 999 99.0 99.0  0.75  3.33  3.18 275 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 02 20 52 999 99.0 99.0  0.78  3.45  3.26 269 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 02 21 22 999 99.0 99.0  0.78  3.57  3.25 262 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 02 22 22 999 99.0 99.0  0.78  3.45  3.23 269 9999.0 999.0  11.7 999.0 99.0 99.00
2016 01 02 22 52 999 99.0 99.0  0.80  3.45  3.23 275 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 02 23 52 999 99.0 99.0  0.70  3.70  3.27 231 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 03 00 52 999 99.0 99.0  0.63  3.70  3.27 216 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 03 01 22 999 99.0 99.0  0.63  3.70  3.18 226 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 03 02 22 999 99.0 99.0  0.67  3.70  3.36 223 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 02 52 999 99.0 99.0  0.66  4.17  3.30 214 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 03 22 999 99.0 99.0  0.65  3.70  3.32 223 9999.0 999.0  11.6 999.0 99.0 99.00
2016 01 03 03 52 999 99.0 99.0  0.68  3.03  3.29 236 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 04 22 999 99.0 99.0  0.69  3.12  3.31 234 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 04 52 999 99.0 99.0  0.69  3.33  3.27 227 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 05 22 999 99.0 99.0  0.68  3.70  3.33 219 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 06 22 999 99.0 99.0  0.69  3.45  3.40 210 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 06 52 999 99.0 99.0  0.65  4.35  3.48 203 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 07 22 999 99.0 99.0  0.67  3.85  3.42 209 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 07 52 999 99.0 99.0  0.66  4.35  3.60 205 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 08 22 999 99.0 99.0  0.68  4.55  3.60 205 9999.0 999.0  11.5 999.0 99.0 99.00
2016 01 03 08 52 999 99.0 99.0  0.67  4.76  3.48 209 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 09 22 999 99.0 99.0  0.72  3.23  3.51 214 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 10 22 999 99.0 99.0  0.78  3.23  3.51 224 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 10 52 999 99.0 99.0  0.86  4.76  3.71 207 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 11 22 999 99.0 99.0  0.94  5.26  3.77 205 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 11 52 999 99.0 99.0  0.83  4.76  3.76 207 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 12 22 999 99.0 99.0  0.94  5.56  3.85 202 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 12 52 999 99.0 99.0  0.94  5.26  3.85 205 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 13 22 999 99.0 99.0  0.94  5.26  3.81 200 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 14 22 999 99.0 99.0  0.90  5.56  3.83 199 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 14 52 999 99.0 99.0  0.87  5.56  3.84 203 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 15 22 999 99.0 99.0  0.85  5.26  3.82 206 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 15 52 999 99.0 99.0  0.86  5.26  3.74 206 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 16 22 999 99.0 99.0  0.91  4.17  3.66 207 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 16 52 999 99.0 99.0  0.96  4.35  3.64 203 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 17 22 999 99.0 99.0  1.00  4.76  3.73 207 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 18 22 999 99.0 99.0  1.01  4.35  3.84 202 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 18 52 999 99.0 99.0  1.01  4.55  3.85 205 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 19 22 999 99.0 99.0  1.03  4.35  3.79 203 9999.0 999.0  11.4 999.0 99.0 99.00
2016 01 03 19 52 999 99.0 99.0  0.99  4.55  3.77 199 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 03 20 52 999 99.0 99.0  1.02  5.56  3.82 193 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 03 21 22 999 99.0 99.0  1.08  3.33  3.89 281 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 03 22 22 999 99.0 99.0  1.18  4.00  3.94 300 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 03 22 52 999 99.0 99.0  1.24  4.00  3.96 310 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 03 23 22 999 99.0 99.0  1.37  4.00  4.02 321 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 03 23 52 999 99.0 99.0  1.44  4.76  4.15 324 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 00 22 999 99.0 99.0  1.45  4.55  4.30 342 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 00 52 999 99.0 99.0  1.45  4.76  4.28 347 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 01 22 999 99.0 99.0  1.25  4.55  4.15 347 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 01 52 999 99.0 99.0  1.16  4.76  4.05 355 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 02 22 999 99.0 99.0  1.11  4.55  4.09 352 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 02 52 999 99.0 99.0  1.07  4.35  3.91 351 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 03 22 999 99.0 99.0  1.03  4.55  3.82 351 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 03 52 999 99.0 99.0  1.09  4.00  3.76 340 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 04 52 999 99.0 99.0  1.10  4.00  3.82 328 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 05 22 999 99.0 99.0  1.03  3.70  3.77 318 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 06 22 999 99.0 99.0  1.12  3.85  3.72 318 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 06 52 999 99.0 99.0  1.15  4.17  3.74 320 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 07 22 999 99.0 99.0  1.13  4.00  3.69 324 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 07 52 999 99.0 99.0  1.15  4.17  3.74 324 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 08 52 999 99.0 99.0  1.20  4.35  3.75 335 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 04 09 22 999 99.0 99.0  1.24  4.35  3.80 337 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 10 22 999 99.0 99.0  1.18  4.55  3.89 345 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 04 10 52 999 99.0 99.0  1.21  4.76  3.90 356 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 04 11 52 999 99.0 99.0  1.35  4.76  4.09   1 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 04 12 52 999 99.0 99.0  1.35  5.00  4.14 355 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 04 13 22 999 99.0 99.0  1.43  5.00  4.15 349 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 04 14 52 999 99.0 99.0  1.37  5.00  4.13 352 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 15 22 999 99.0 99.0  1.39  5.26  4.17 352 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 15 52 999 99.0 99.0  1.42  5.26  4.21 355 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 16 52 999 99.0 99.0  1.42  5.00  4.26 348 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 04 17 22 999 99.0 99.0  1.51  5.56  4.29 355 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 18 22 999 99.0 99.0  1.43  5.56  4.24 354 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 18 52 999 99.0 99.0  1.31  5.00  4.13 358 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 19 22 999 99.0 99.0  1.36  5.00  4.08 358 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 19 52 999 99.0 99.0  1.55  5.26  4.26 355 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 20 52 999 99.0 99.0  1.69  5.26  4.40   5 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 21 22 999 99.0 99.0  1.71  5.56  4.41  15 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 22 22 999 99.0 99.0  1.63  5.56  4.39  11 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 22 52 999 99.0 99.0  1.74  5.26  4.33  11 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 23 22 999 99.0 99.0  1.65  5.26  4.30 354 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 04 23 52 999 99.0 99.0  1.65  5.56  4.34   2 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 00 22 999 99.0 99.0  1.64  5.26  4.24 358 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 00 52 999 99.0 99.0  1.89  5.56  4.52 356 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 01 22 999 99.0 99.0  2.18  5.56  4.80   3 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 02 22 999 99.0 99.0  2.44  6.25  5.15  12 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 02 52 999 99.0 99.0  2.27  6.25  5.11  11 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 03 22 999 99.0 99.0  2.36  6.67  5.08   9 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 03 52 999 99.0 99.0  2.32  6.25  5.01   6 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 04 52 999 99.0 99.0  2.53  6.67  5.23   3 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 05 22 999 99.0 99.0  2.51  6.25  5.26   5 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 06 22 999 99.0 99.0  2.35  6.67  5.21   5 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 06 52 999 99.0 99.0  2.09  6.67  5.07   6 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 07 22 999 99.0 99.0  2.20  6.67  5.14  11 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 07 52 999 99.0 99.0  2.00  6.25  4.93   8 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 08 22 999 99.0 99.0  2.01  6.25  4.82   8 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 08 52 999 99.0 99.0  2.39  6.25  5.24   6 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 09 22 999 99.0 99.0  2.30  6.25  5.08   6 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 10 22 999 99.0 99.0  2.56  6.67  5.34  33 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 10 52 999 99.0 99.0  2.42  6.25  5.15   6 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 11 22 999 99.0 99.0  2.62  7.14  5.51  40 9999.0 999.0  11.3 999.0 99.0 99.00
2016 01 05 11 52 999 99.0 99.0  3.09  7.14  5.86  44 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 12 22 999 99.0 99.0  2.89  6.67  5.81  26 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 12 52 999 99.0 99.0  2.84  6.67  5.80  33 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 13 22 999 99.0 99.0  2.76  6.25  5.80  19 9999.0 999.0  11.2 999.0 99.0 99.00
2016 01 05 14 22 999 99.0 99.0  2.73  7.69  5.74  63 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 14 52 999 99.0 99.0  2.62  8.33  5.69  65 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 15 22 999 99.0 99.0  2.55  7.69  5.75  65 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 15 52 999 99.0 99.0  2.44  9.09  5.66  75 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 16 22 999 99.0 99.0  2.28  5.56  5.42  16 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 16 52 999 99.0 99.0  2.23  9.09  5.51  78 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 17 22 999 99.0 99.0  2.25  9.09  5.51  75 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 18 52 999 99.0 99.0  2.14  7.69  5.64  68 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 19 22 999 99.0 99.0  2.14  8.33  5.80  72 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 19 52 999 99.0 99.0  2.09  9.09  5.73  74 9999.0 999.0  11.1 999.0 99.0 99.00
2016 01 05 20 22 999 99.0 99.0  2.04  9.09  5.96  74 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 05 20 52 999 99.0 99.0  2.00  9.09  5.98  77 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 05 21 22 999 99.0 99.0  1.84  9.09  5.85  75 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 05 22 22 999 99.0 99.0  1.84  9.88  5.96  75 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 05 22 52 999 99.0 99.0  1.80  9.09  6.02  77 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 05 23 22 999 99.0 99.0  1.72  9.09  6.14  77 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 05 23 52 999 99.0 99.0  1.65  9.09  5.91  77 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 06 00 52 999 99.0 99.0  1.57  9.88  5.76  79 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 06 01 22 999 99.0 99.0  1.49  8.33  5.66  78 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 06 02 22 999 99.0 99.0  1.39  8.33  5.66  77 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 02 52 999 99.0 99.0  1.37  8.33  5.75  78 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 03 22 999 99.0 99.0  1.32  8.33  5.84  79 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 03 52 999 99.0 99.0  1.37  9.09  5.87  78 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 04 22 999 99.0 99.0  1.43  9.88  6.18  86 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 04 52 999 99.0 99.0  1.33  8.33  6.01  82 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 06 05 22 999 99.0 99.0  1.20  9.09  5.85  81 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 06 22 999 99.0 99.0  1.35  9.09  6.20  77 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 06 52 999 99.0 99.0  1.23  7.14  6.17  84 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 07 22 999 99.0 99.0  1.34  9.09  6.32  85 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 06 07 52 999 99.0 99.0  1.24  9.09  6.07  89 9999.0 999.0  11.0 999.0 99.0 99.00
2016 01 06 08 22 999 99.0 99.0  1.31  7.69  6.43  82 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 08 52 999 99.0 99.0  1.17  9.88  6.33  89 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 09 22 999 99.0 99.0  1.26  9.88  6.76 101 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 10 22 999 99.0 99.0  1.19 10.53  6.66  91 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 10 52 999 99.0 99.0  1.28  9.09  7.08  85 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 11 22 999 99.0 99.0  1.21  9.88  7.08 102 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 11 52 999 99.0 99.0  1.21  9.88  7.20  96 9999.0 999.0  10.9 999.0 99.0 99.00
2016 01 06 12 52 999 99.0 99.0  1.30 10.53  7.11 101 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 13 22 999 99.0 99.0  1.23 15.38  7.01 112 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 14 22 999 99.0 99.0  1.39 15.38  7.44 110 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 14 52 999 99.0 99.0  1.29 14.29  7.65 110 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 15 22 999 99.0 99.0  1.33 14.29  7.74 109 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 15 52 999 99.0 99.0  1.31 14.29  8.07 110 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 16 52 999 99.0 99.0  1.34 14.29  8.56 109 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 17 22 999 99.0 99.0  1.32 15.38  8.90 112 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 18 22 999 99.0 99.0  1.34 14.29  8.92 115 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 18 52 999 99.0 99.0  1.31 14.29  8.77 106 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 19 22 999 99.0 99.0  1.37 14.29  8.80 113 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 19 52 999 99.0 99.0  1.43 13.33  9.08 112 9999.0 999.0  10.8 999.0 99.0 99.00
2016 01 06 20 22 999 99.0 99.0  1.41 14.29  9.12 109 9999.0 999.0  10.8 999.0 99.0 99.00
