#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 12 11 22 21 999 99.0 99.0  1.64  5.56  4.47 213 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 11 22 51 999 99.0 99.0  1.79  5.56  4.55 219 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 11 23 21 999 99.0 99.0  1.74  5.26  4.62 220 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 11 23 51 999 99.0 99.0  1.60 11.76  4.65 105 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 12 00 21 999 99.0 99.0  1.64 11.76  4.68 108 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 12 00 51 999 99.0 99.0  1.55  5.56  4.68 214 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 12 01 21 999 99.0 99.0  1.60 11.76  4.69 106 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 12 01 51 999 99.0 99.0  1.51 12.50  4.66 110 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 02 21 999 99.0 99.0  1.50 12.50  4.57 109 9999.0 999.0  10.4 999.0 99.0 99.00
2014 12 12 02 51 999 99.0 99.0  1.40 11.76  4.55 101 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 03 21 999 99.0 99.0  1.33 12.50  4.31 105 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 03 51 999 99.0 99.0  1.22 11.76  4.21  96 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 04 21 999 99.0 99.0  1.31 11.76  4.21  98 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 04 51 999 99.0 99.0  1.22 12.50  4.14 109 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 05 21 999 99.0 99.0  1.32  3.57  4.12 275 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 05 51 999 99.0 99.0  1.37  3.85  4.05 275 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 06 21 999 99.0 99.0  1.41  4.17  4.22 278 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 06 51 999 99.0 99.0  1.44  4.17  4.24 272 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 07 21 999 99.0 99.0  1.48  4.17  4.24 273 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 07 51 999 99.0 99.0  1.43  4.17  4.29 279 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 08 21 999 99.0 99.0  1.31  4.00  4.06 282 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 08 51 999 99.0 99.0  1.33  4.00  4.15 272 9999.0 999.0  10.3 999.0 99.0 99.00
2014 12 12 09 21 999 99.0 99.0  1.30 11.76  4.20  93 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 09 51 999 99.0 99.0  1.30  4.17  4.17 276 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 10 21 999 99.0 99.0  1.21 11.11  4.28  91 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 10 51 999 99.0 99.0  1.22  3.85  4.11 275 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 11 21 999 99.0 99.0  1.19  4.00  4.22 297 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 11 51 999 99.0 99.0  1.12 11.76  4.24  93 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 12 21 999 99.0 99.0  1.08  3.85  4.04 295 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 12 51 999 99.0 99.0  1.14  3.85  4.06 300 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 13 21 999 99.0 99.0  1.12 11.11  4.09  96 9999.0 999.0  10.2 999.0 99.0 99.00
2014 12 12 13 51 999 99.0 99.0  1.11  4.00  4.24 310 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 14 21 999 99.0 99.0  1.18 11.76  4.23  88 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 14 51 999 99.0 99.0  1.13 11.76  4.24  82 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 15 21 999 99.0 99.0  1.15 11.76  4.28  89 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 15 51 999 99.0 99.0  1.11 10.53  4.18  95 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 16 21 999 99.0 99.0  1.11 11.76  4.41  95 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 16 51 999 99.0 99.0  1.05 11.76  4.09  93 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 17 21 999 99.0 99.0  1.12 11.11  4.37  85 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 17 51 999 99.0 99.0  1.07 10.53  4.06  88 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 18 51 999 99.0 99.0  1.07 11.11  3.99 101 9999.0 999.0  10.1 999.0 99.0 99.00
2014 12 12 19 21 999 99.0 99.0  1.10 10.53  3.91  89 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 19 51 999 99.0 99.0  1.16  4.17  3.99 337 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 20 21 999 99.0 99.0  1.19  4.00  3.93 327 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 20 51 999 99.0 99.0  1.16  4.00  4.06 324 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 21 21 999 99.0 99.0  1.26  4.00  3.95 307 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 21 51 999 99.0 99.0  1.28  4.00  4.11 314 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 22 21 999 99.0 99.0  1.27  4.00  4.09 307 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 22 51 999 99.0 99.0  1.29  4.35  4.04 331 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 23 21 999 99.0 99.0  1.34  4.55  4.10 328 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 12 23 51 999 99.0 99.0  1.39  4.55  4.13 320 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 00 21 999 99.0 99.0  1.41  4.55  4.16 327 9999.0 999.0  10.0 999.0 99.0 99.00
2014 12 13 00 51 999 99.0 99.0  1.32  4.35  4.14 327 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 01 21 999 99.0 99.0  1.48  4.76  4.27 347 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 01 51 999 99.0 99.0  1.43  4.76  4.21 348 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 02 21 999 99.0 99.0  1.36  4.55  4.25 342 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 02 51 999 99.0 99.0  1.35  4.55  4.17 345 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 03 21 999 99.0 99.0  1.40  5.00  4.38 356 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 03 51 999 99.0 99.0  1.37  5.26  4.25 359 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 04 21 999 99.0 99.0  1.36  4.76  4.19 356 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 04 51 999 99.0 99.0  1.33  4.76  4.12 351 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 05 21 999 99.0 99.0  1.42  4.76  4.23 358 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 05 51 999 99.0 99.0  1.40  5.00  4.17 355 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 06 21 999 99.0 99.0  1.32  5.26  4.02 359 9999.0 999.0   9.9 999.0 99.0 99.00
2014 12 13 06 51 999 99.0 99.0  1.47  5.00  4.20 358 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 07 21 999 99.0 99.0  1.50  5.26  4.28 358 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 07 51 999 99.0 99.0  1.36  4.76  4.21 354 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 08 21 999 99.0 99.0  1.40  5.00  4.18 355 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 08 51 999 99.0 99.0  1.36  5.26  4.16   2 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 09 21 999 99.0 99.0  1.26  4.76  4.09 354 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 09 51 999 99.0 99.0  1.25  4.76  4.06 354 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 10 21 999 99.0 99.0  1.25  5.00  4.05 358 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 10 51 999 99.0 99.0  1.26  5.00  4.12 356 9999.0 999.0   9.8 999.0 99.0 99.00
2014 12 13 11 21 999 99.0 99.0  1.32  4.76  4.10 355 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 11 51 999 99.0 99.0  1.24  4.35  4.02 345 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 12 21 999 99.0 99.0  1.26  4.76  4.12 356 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 12 51 999 99.0 99.0  1.35  4.76  4.22 352 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 13 21 999 99.0 99.0  1.34  4.55  4.18 349 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 13 51 999 99.0 99.0  1.36  4.76  4.11 352 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 14 21 999 99.0 99.0  1.33  4.76  4.13 354 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 14 51 999 99.0 99.0  1.29  4.76  4.23 352 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 15 21 999 99.0 99.0  1.21  4.76  4.01 356 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 15 51 999 99.0 99.0  1.20  4.55  3.97 354 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 16 21 999 99.0 99.0  1.30  4.55  4.11 354 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 16 51 999 99.0 99.0  1.33  4.76  4.11 351 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 17 21 999 99.0 99.0  1.29  5.00  4.14 352 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 17 51 999 99.0 99.0  1.20  5.26  3.97 359 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 18 21 999 99.0 99.0  1.18  4.35  3.94 349 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 18 51 999 99.0 99.0  1.20  4.76  4.02 356 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 19 21 999 99.0 99.0  1.10  4.35  3.87 349 9999.0 999.0   9.7 999.0 99.0 99.00
2014 12 13 19 51 999 99.0 99.0  1.03  4.76  3.76 356 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 13 20 21 999 99.0 99.0  1.03  4.55  3.72 347 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 13 20 51 999 99.0 99.0  1.14  4.35  3.76 347 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 13 21 21 999 99.0 99.0  1.22  4.35  3.90 342 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 13 21 51 999 99.0 99.0  1.15  4.35  3.82 340 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 13 22 21 999 99.0 99.0  1.14  4.55  3.88 351 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 13 22 51 999 99.0 99.0  1.13  4.35  3.88 347 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 13 23 21 999 99.0 99.0  1.14  4.76  3.95 358 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 13 23 51 999 99.0 99.0  1.25  5.00  4.16 356 9999.0 999.0   9.6 999.0 99.0 99.00
2014 12 14 00 21 999 99.0 99.0  1.13  4.55  3.94 356 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 00 51 999 99.0 99.0  1.13  5.26  3.99 359 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 01 21 999 99.0 99.0  1.13  4.35  3.89 348 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 01 51 999 99.0 99.0  1.16  4.35  3.94 347 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 02 21 999 99.0 99.0  1.09  4.76  3.90 358 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 02 51 999 99.0 99.0  1.07  4.76  3.90 359 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 03 21 999 99.0 99.0  1.04  4.35  3.82 351 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 03 51 999 99.0 99.0  1.01  4.55  3.85 356 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 04 21 999 99.0 99.0  1.02  3.85  3.75 351 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 04 51 999 99.0 99.0  1.03  4.00  3.78 349 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 05 21 999 99.0 99.0  1.00  4.35  3.87   1 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 05 51 999 99.0 99.0  0.91  4.35  3.73 358 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 06 21 999 99.0 99.0  0.95  4.35  3.68 359 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 06 51 999 99.0 99.0  0.95  4.35  3.67 358 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 07 21 999 99.0 99.0  0.98  3.33  3.55 331 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 07 51 999 99.0 99.0  0.96  3.45  3.61 316 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 08 21 999 99.0 99.0  0.97  3.45  3.54 314 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 08 51 999 99.0 99.0  0.95  3.33  3.57 309 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 09 21 999 99.0 99.0  0.96  3.45  3.56 302 9999.0 999.0   9.4 999.0 99.0 99.00
2014 12 14 09 51 999 99.0 99.0  0.95  3.57  3.58 303 9999.0 999.0   9.4 999.0 99.0 99.00
2014 12 14 10 21 999 99.0 99.0  0.93  3.45  3.55 304 9999.0 999.0   9.4 999.0 99.0 99.00
2014 12 14 10 51 999 99.0 99.0  0.93  3.57  3.60 306 9999.0 999.0   9.4 999.0 99.0 99.00
2014 12 14 11 21 999 99.0 99.0  0.92  3.57  3.52 314 9999.0 999.0   9.4 999.0 99.0 99.00
2014 12 14 11 51 999 99.0 99.0  0.90  3.70  3.67 321 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 12 21 999 99.0 99.0  0.88  3.85  3.62 335 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 12 51 999 99.0 99.0  0.93  3.57  3.56 309 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 13 21 999 99.0 99.0  0.96  3.70  3.64 321 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 13 51 999 99.0 99.0  0.93  3.85  3.63 324 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 14 21 999 99.0 99.0  0.90  3.85  3.60 330 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 14 51 999 99.0 99.0  0.97  3.85  3.73 338 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 15 21 999 99.0 99.0  0.89  4.35  3.67 355 9999.0 999.0   9.5 999.0 99.0 99.00
2014 12 14 15 51 999 99.0 99.0  0.91  4.00  3.73 351 9999.0 999.0   9.5 999.0 99.0 99.00
